Rodada,ID,Nome,Clube,Posição,Mandante_Visitante,Pontuação,FD,FS,CA,FC,DS,FF,SG,A,G,I,DE,GS,V,PC,DP,CV,FT,PP,PS,GC
9,90285,Bruno Henrique,FLA,Atacante,mandante,2.5,,2.0,,,1.0,,,,,,,,,,,,,,,
9,90307,Juninho,FLA,Atacante,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
9,90588,Caíque,JUV,Meia,mandante,4.7,,1.0,,1.0,3.0,,,,,,,,,,,,,,,
9,90768,Fabrício Bruno,CRU,Zagueiro,mandante,5.5,,1.0,,,,,1.0,,,,,,,,,,,,,
9,90917,Carlos Eduardo,VIT,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
9,91509,Rodrigo Sam,JUV,Zagueiro,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
9,91573,Arboleda,SAO,Zagueiro,mandante,7.9,,1.0,,2.0,,,,,1.0,,,,,,,,,,,
9,91607,Rony,CAM,Atacante,visitante,4.9,2.0,4.0,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,
9,91639,Igor Cariús,SPT,Lateral,visitante,2.2,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
9,91706,Marlon,GRE,Lateral,visitante,3.4,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
9,91772,David Duarte,BAH,Zagueiro,mandante,1.0,,2.0,,,,,,,,,,,,,,,,,,
9,91808,Caíque França,SPT,Goleiro,visitante,0.8,,,,,1.0,,,,,,1.0,2.0,,,,,,,,
9,91866,Zé Ivaldo,SAN,Zagueiro,visitante,4.2,,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,
9,91908,Pavón,GRE,Atacante,visitante,-1.1,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
9,92085,Giovanny,JUV,Atacante,mandante,2.8,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
9,92087,Lyanco,CAM,Zagueiro,visitante,3.7,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
9,92182,Juninho,INT,Zagueiro,mandante,2.5,,2.0,,,1.0,,,,,,,,,,,,,,,
9,92440,André Ramalho,COR,Zagueiro,mandante,7.4,,,,2.0,2.0,,1.0,,,,,,,,,,,,,
9,92696,Renato Kayzer,VIT,Atacante,visitante,11.1,,3.0,,5.0,1.0,2.0,,,1.0,,,,,,,,,,,
9,92708,Deyverson,FOR,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
9,92981,Ronaldo,INT,Meia,mandante,3.1,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,
9,93478,Wanderson,CRU,Atacante,mandante,0.2,,,,2.0,,1.0,,,,,,,,,,,,,,
9,93716,Paulo Henrique,VAS,Lateral,mandante,9.9,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,
9,93790,Marlon Freitas,BOT,Meia,visitante,2.9,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
9,93882,Cleiton,RBB,Goleiro,mandante,1.9,,,,,,,,,,,3.0,2.0,,,,,,,,
9,93988,Breno Lopes,FOR,Atacante,visitante,2.5,,4.0,,1.0,,1.0,,,,,,,,,,,,,,
9,94044,John,BOT,Goleiro,visitante,9.4,,1.0,,,,,1.0,,,,3.0,,,,,,,,,
9,94154,Maycon,COR,Meia,mandante,3.2,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
9,94444,Matheus Babi,JUV,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
9,94583,Pedro,FLA,Atacante,mandante,1.4,,3.0,,,,,,,,1.0,,,,,,,,,,
9,94968,Juninho Capixaba,RBB,Lateral,mandante,2.2,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
9,95131,Gabriel Taliari,JUV,Atacante,mandante,2.4,,1.0,,4.0,1.0,2.0,,,,,,,,,,,,,,
9,95357,Rivera,SPT,Meia,visitante,-1.6,,,1.0,2.0,,,,,,,,,,,,,,,,
9,95464,Gregore,BOT,Meia,visitante,2.7,,,,6.0,3.0,,,,,,,,,,,,,,,
9,95556,Raniele,COR,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
9,96610,Matheus Pereira,CRU,Meia,mandante,3.7,1.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,
9,97145,Villasanti,GRE,Meia,visitante,-0.4,,,1.0,3.0,1.0,,,,,,,,,,,,,,,
9,97173,Dalbert,SPT,Lateral,visitante,-1.1,,,1.0,3.0,,1.0,,,,,,,,,,,,,,
9,97341,Rogério Ceni,BAH,Técnico,mandante,6.63,,,,,,,,,,,,,1.0,,,,,,,
9,97450,Gustavo Mosquito,VIT,Atacante,visitante,2.7,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,
9,97460,João Victor,MIR,Zagueiro,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
9,97468,Marçal,BOT,Lateral,visitante,3.7,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
9,97642,Félix Torres,COR,Zagueiro,mandante,7.7,,,,1.0,2.0,,1.0,,,,,,,,,,,,,
9,97653,Murilo,PAL,Zagueiro,visitante,10.4,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,
9,97810,Erick,VIT,Atacante,visitante,5.7,3.0,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,
9,97867,Léo Ortiz,FLA,Zagueiro,mandante,6.5,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,
9,97899,Matheus Bahia,CEA,Lateral,mandante,8.2,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,
9,97900,Vitão,INT,Zagueiro,mandante,4.7,,,,1.0,,,,1.0,,,,,,,,,,,,
9,98022,Erick,BAH,Meia,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
9,98225,Pedro Raul,CEA,Atacante,mandante,-0.7,,,,2.0,,,,,,1.0,,,,,,,,,,
9,98517,Jean Lucas,BAH,Meia,mandante,-3.0,,,,,,,,,,,,,,,,1.0,,,,
9,98619,Kuscevic,FOR,Zagueiro,visitante,0.6,,,,3.0,1.0,,,,,,,,,,,,,,,
9,98720,Angileri,COR,Lateral,mandante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
9,98738,Titi Ortíz,SPT,Meia,visitante,-0.7,,,,2.0,,,,,,1.0,,,,,,,,,,
9,99032,Lourenço,CEA,Meia,mandante,2.3,,1.0,,4.0,2.0,,,,,,,,,,,,,,,
9,99198,Vegetti,VAS,Atacante,mandante,18.6,,2.0,,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,
9,99228,De la Cruz,FLA,Meia,mandante,1.7,,4.0,,1.0,,,,,,,,,,,,,,,,
9,99253,Chico,SPT,Zagueiro,visitante,3.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
9,99267,Pochettino,FOR,Meia,visitante,7.2,2.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,
9,99366,Luis Zubeldía,SAO,Técnico,mandante,6.05,,,,,,,,,,,,,1.0,,,,,,,
9,99392,Michael,FLA,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
9,99440,Baralhas,VIT,Meia,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
9,99552,Rossi,FLA,Goleiro,mandante,7.6,,,,,,,1.0,,,,2.0,,,,,,,,,
9,99815,Arias,FLU,Meia,visitante,3.3,1.0,3.0,,3.0,1.0,,,,,,,,,,,,,,,
10,100084,Igor Gomes,CAM,Meia,mandante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
10,100085,Pedro Augusto,FOR,Meia,mandante,-2.4,,,,3.0,1.0,,,,,,,,,,,1.0,,,,
10,100652,Yuri Alberto,COR,Atacante,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
10,100969,Ronald Lopes,VIT,Meia,mandante,2.4,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10,101002,Júnior Santos,CAM,Atacante,mandante,1.8,,2.0,,,,1.0,,,,,,,,,,,,,,
10,101319,Guga,FLU,Lateral,mandante,12.0,,3.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
10,101574,Hugo Souza,COR,Goleiro,visitante,7.6,,,,,,,1.0,,,,2.0,,,,,,,,,
10,101594,Hugo Moura,VAS,Meia,visitante,-1.4,,1.0,1.0,3.0,,,,,,,,,,,,,,,,
10,101651,Peixoto,JUV,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
10,101727,Matheuzinho,COR,Lateral,visitante,8.5,,1.0,,,2.0,,1.0,,,,,,,,,,,,,
10,101960,Vitinho,INT,Atacante,visitante,4.2,,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,,
10,102130,Piquerez,PAL,Lateral,mandante,-1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,
10,102253,Lucas Halter,VIT,Zagueiro,mandante,4.3,1.0,,,,1.0,2.0,,,,,,,,,,,,,,
10,102256,Rollheiser,SAN,Meia,visitante,3.7,,2.0,,1.0,,,,,,,,,,,,,1.0,,,
10,102340,Cacá,COR,Zagueiro,visitante,5.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
10,102950,Facundo Torres,PAL,Atacante,mandante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10,103014,Laquintana,RBB,Atacante,mandante,5.0,,1.0,,,3.0,,,,,,,,,,,,,,,
10,103056,Gabriel Brazão,SAN,Goleiro,visitante,14.1,,,,,,,1.0,,,,7.0,,,,,,,,,
10,103295,Eric Ramires,RBB,Meia,mandante,2.6,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,
10,103388,Emmanuel Martínez,FOR,Meia,mandante,1.2,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10,103445,Kaio Jorge,CRU,Atacante,visitante,13.8,3.0,2.0,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,
10,103523,Ignácio,FLU,Zagueiro,mandante,0.0,,,,,,,,,,,,,,,,,,,,
10,104027,Rafael Guanaes,MIR,Técnico,visitante,7.85,,,,,,,,,,,,,1.0,,,,,,,
10,104118,Lucas Arcanjo,VIT,Goleiro,mandante,0.3,,,,,,,,,,,1.0,1.0,,,,,,,,
10,104204,Edson Carioca,MIR,Atacante,visitante,1.9,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
10,104250,João Victor,VAS,Zagueiro,visitante,10.9,,1.0,,2.0,2.0,,,,1.0,,,,,,,,,,,
10,104271,Hereda,SPT,Lateral,mandante,7.0,,4.0,,1.0,3.0,1.0,,,,,,,,,,,,,,
10,104502,Christian,CRU,Meia,visitante,0.1,,1.0,,1.0,,,,,,1.0,,,,,,,,,,
10,104640,Matheus Bianqui,MIR,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
10,104754,Juan Vojvoda,FOR,Técnico,mandante,2.32,,,,,,,,,,,,,,,,,,,,
10,104758,Enzo Díaz,SAO,Lateral,mandante,4.3,,1.0,,4.0,4.0,,,,,,,,,1.0,,,,,,
10,104759,Leo Godoy,SAN,Lateral,visitante,5.9,,,,2.0,1.0,,1.0,,,,,,,,,,,,,
10,104849,Arezo,GRE,Atacante,mandante,2.5,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
10,104994,Wagner Leonardo,GRE,Zagueiro,mandante,4.9,,,,,,,1.0,,,1.0,,,,,,,,,,
10,105300,Ferraresi,SAO,Zagueiro,mandante,-1.1,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0
10,105531,Matheus Bidu,COR,Lateral,visitante,8.3,,5.0,,,,1.0,1.0,,,,,,,,,,,,,
10,105568,Lucero,FOR,Atacante,mandante,2.1,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
10,105584,Lucas Piton,VAS,Lateral,visitante,10.1,,,,3.0,4.0,,,1.0,,,,,,,,,,,,
10,105585,Roni,MIR,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
10,105647,Maurício,PAL,Meia,mandante,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
10,105786,Talles Magno,COR,Atacante,visitante,2.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,
10,105990,Santiago Mingo,BAH,Zagueiro,visitante,2.6,,,1.0,3.0,3.0,,,,,,,,,,,,,,,
10,106082,Ewerthon,JUV,Lateral,visitante,5.7,,,,1.0,4.0,,,,,,,,,,,,,,,
10,106147,Thiago Carpini,VIT,Técnico,mandante,2.62,,,,,,,,,,,,,,,,,,,,
10,106323,Caio Alexandre,BAH,Meia,visitante,-0.3,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,
10,106434,Eduardo Santos,RBB,Zagueiro,mandante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
10,106593,Villalba,CRU,Zagueiro,visitante,3.4,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
10,106681,Léo Pereira,VIT,Atacante,mandante,4.2,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
10,106822,Rodrigo Nestor,BAH,Meia,visitante,4.5,,,,,3.0,,,,,,,,,,,,,,,
10,106918,Paulo Baya,FLU,Atacante,mandante,5.0,,,,,,,,1.0,,,,,,,,,,,,
10,107093,Luciano Juba,BAH,Lateral,visitante,1.1,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
10,107173,Michel Araújo,BAH,Meia,visitante,-0.9,,,,3.0,,,,,,,,,,,,,,,,
10,107174,Bruno Tabata,INT,Meia,visitante,2.5,,2.0,,,1.0,,,,,,,,,,,,,,,
10,107256,Zé Vitor,MIR,Meia,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
10,107554,Natanael,CAM,Lateral,mandante,5.9,,,,2.0,1.0,,1.0,,,,,,,,,,,,,
10,107726,Chrystian Barletta,SPT,Atacante,mandante,9.7,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,
10,107873,Bobadilla,SAO,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
10,108131,Garcez,JUV,Atacante,visitante,0.8,,,,,,1.0,,,,,,,,,,,,,,
10,108548,Aravena,GRE,Atacante,mandante,-1.0,,,1.0,,,,,,,,,,,,,,,,,
10,108683,Emiliano Martínez,PAL,Meia,mandante,10.4,,1.0,,2.0,7.0,,,,,,,,,,,,,,,
10,109401,Erick Pulga,BAH,Atacante,visitante,5.0,1.0,1.0,,1.0,2.0,1.0,,,,2.0,,,,,,,,,,
10,109461,Calebe,FOR,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
10,109573,Martinelli,FLU,Meia,mandante,2.6,,1.0,,3.0,2.0,,,,,,,,,,,,,,,
10,109899,Batalla,JUV,Atacante,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
10,110311,José Martínez,COR,Meia,visitante,2.5,,4.0,,1.0,,1.0,,,,,,,,,,,,,,
10,110426,Bernabéi,INT,Lateral,visitante,2.5,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
10,110506,Abel Ferreira,PAL,Técnico,mandante,2.51,,,,,,,,,,,,,,,,,,,,
10,110510,Aguirre,INT,Lateral,visitante,2.2,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10,110715,Andrés Hurtado,RBB,Lateral,mandante,10.3,,,1.0,4.0,5.0,,1.0,,,,,,,,,,,,,
10,110727,Rubens,CAM,Meia,mandante,3.9,,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,
11,100084,Igor Gomes,CAM,Meia,visitante,4.1,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,
11,100898,Vitinho,BOT,Lateral,visitante,9.1,,1.0,,3.0,3.0,,1.0,,,,,,,,,,,,,
11,100969,Ronald Lopes,VIT,Meia,visitante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
11,100987,Nonato,FLU,Meia,visitante,4.4,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,
11,101002,Júnior Santos,CAM,Atacante,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
11,101027,Diego,CEA,Lateral,mandante,1.7,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11,101314,Ademir,BAH,Atacante,mandante,0.5,,1.0,,2.0,,1.0,,,,2.0,,,,,,,,,,
11,101319,Guga,FLU,Lateral,visitante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
11,101574,Hugo Souza,COR,Goleiro,mandante,7.6,,,,,,,1.0,,,,2.0,,,,,,,,,
11,101597,Ramon,INT,Lateral,mandante,5.0,,1.0,,,3.0,,,,,,,,,,,,,,,
11,101651,Peixoto,JUV,Meia,mandante,4.0,,2.0,,,2.0,,,,,,,,,,,,,,,
11,101727,Matheuzinho,COR,Lateral,mandante,8.2,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,
11,101752,Claudinho,VIT,Lateral,visitante,6.7,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
11,101908,Willian Machado,CEA,Zagueiro,mandante,4.5,,,,,1.0,,,,,,,,,,,,1.0,,,
11,101960,Vitinho,INT,Atacante,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
11,102130,Piquerez,PAL,Lateral,visitante,1.1,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
11,102253,Lucas Halter,VIT,Zagueiro,visitante,5.2,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
11,102256,Rollheiser,SAN,Meia,mandante,2.2,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
11,102340,Cacá,COR,Zagueiro,mandante,6.7,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
11,102561,Mastriani,BOT,Atacante,visitante,-0.8,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11,102975,Escobar,SAN,Lateral,mandante,1.9,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11,103056,Gabriel Brazão,SAN,Goleiro,mandante,2.9,,,,,,,,,,,3.0,1.0,,,,,,,,
11,103295,Eric Ramires,RBB,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
11,103388,Emmanuel Martínez,FOR,Meia,visitante,1.4,1.0,,,2.0,,1.0,,,,,,,,,,,,,,
11,103445,Kaio Jorge,CRU,Atacante,mandante,19.3,,1.0,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,
11,103523,Ignácio,FLU,Zagueiro,visitante,5.0,,,,,,,1.0,,,,,,,,,,,,,
11,103767,Gabriel Menino,CAM,Meia,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
11,104027,Rafael Guanaes,MIR,Técnico,mandante,7.26,,,,,,,,,,,,,1.0,,,,,,,
11,104075,Sabino,SAO,Zagueiro,visitante,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
11,104085,Bruno Fuchs,PAL,Zagueiro,visitante,6.0,,3.0,,,3.0,,,,,,,,,,,,,,,
11,104118,Lucas Arcanjo,VIT,Goleiro,visitante,9.2,,,1.0,,,,1.0,,,,4.0,,,,,,,,,
11,104134,Fabri,VIT,Atacante,visitante,2.1,,,,3.0,2.0,,,,,,,,,,,,,,,
11,104204,Edson Carioca,MIR,Atacante,mandante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
11,104250,João Victor,VAS,Zagueiro,mandante,6.5,,1.0,,,2.0,,,,,,,,,,,,1.0,,,
11,104271,Hereda,SPT,Lateral,visitante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
11,104502,Christian,CRU,Meia,mandante,7.9,,2.0,1.0,1.0,5.0,1.0,,,,1.0,,,,,,,,,,
11,104640,Matheus Bianqui,MIR,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
11,104754,Juan Vojvoda,FOR,Técnico,visitante,2.83,,,,,,,,,,,,,,,,,,,,
11,104758,Enzo Díaz,SAO,Lateral,visitante,4.9,1.0,1.0,,1.0,3.0,,,,,,,,,1.0,,,,,,
11,104783,Acevedo,BAH,Meia,mandante,3.2,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11,104994,Wagner Leonardo,GRE,Zagueiro,visitante,6.4,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
11,105171,Fabrício Daniel,MIR,Atacante,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
11,105214,Santiago Rodríguez,BOT,Meia,visitante,2.4,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
11,105258,Gastón Ávila,FOR,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
11,105300,Ferraresi,SAO,Zagueiro,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
11,105531,Matheus Bidu,COR,Lateral,mandante,12.5,,5.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
11,105568,Lucero,FOR,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
11,105584,Lucas Piton,VAS,Lateral,mandante,0.9,,,,2.0,1.0,,,,,,,,,,,,,,,
11,105647,Maurício,PAL,Meia,visitante,2.6,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,
11,105786,Talles Magno,COR,Atacante,mandante,0.9,,,,1.0,1.0,,,,,3.0,,,,,,,,,,
11,105811,Wesley,INT,Atacante,mandante,2.8,1.0,2.0,,3.0,,2.0,,,,1.0,,,,,,,,,,
11,105842,Edu,VIT,Zagueiro,visitante,16.7,,,,1.0,8.0,,1.0,,,,,,,,,,,,,
11,105903,José Aldo,MIR,Meia,mandante,2.8,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11,105990,Santiago Mingo,BAH,Zagueiro,mandante,-1.2,,,,4.0,,,,,,,,,,,,,,,,
11,106082,Ewerthon,JUV,Lateral,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
11,106147,Thiago Carpini,VIT,Técnico,visitante,6.05,,,,,,,,,,,,,,,,,,,,
11,106323,Caio Alexandre,BAH,Meia,mandante,0.8,,,,,,1.0,,,,,,,,,,,,,,
11,106434,Eduardo Santos,RBB,Zagueiro,visitante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
11,106704,Carlos Alberto,SPT,Atacante,visitante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
11,106918,Paulo Baya,FLU,Atacante,visitante,8.0,,,,,,,,,1.0,,,,,,,,,,,
11,107093,Luciano Juba,BAH,Lateral,mandante,4.1,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,
11,107111,Richard Ríos,PAL,Meia,visitante,-0.6,,2.0,1.0,2.0,,,,,,,,,,,,,,,,
11,107173,Michel Araújo,BAH,Meia,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
11,107174,Bruno Tabata,INT,Meia,mandante,3.9,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
11,107256,Zé Vitor,MIR,Meia,mandante,-0.1,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
11,107516,Ênio,JUV,Atacante,mandante,3.2,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11,107554,Natanael,CAM,Lateral,visitante,5.8,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,
11,107726,Chrystian Barletta,SPT,Atacante,visitante,4.7,2.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,
11,107795,Elias Manoel,BOT,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
11,107873,Bobadilla,SAO,Meia,visitante,5.1,1.0,,,2.0,3.0,,,,,,,,,,,,,,,
11,108133,Isidro Pitta,RBB,Atacante,visitante,12.7,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
11,108274,David Ricardo,BOT,Zagueiro,visitante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
11,108548,Aravena,GRE,Atacante,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
11,108683,Emiliano Martínez,PAL,Meia,visitante,3.7,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
11,108713,Galeano,CEA,Atacante,mandante,5.5,,5.0,,,2.0,,,,,,,,,,,,,,,
11,109401,Erick Pulga,BAH,Atacante,mandante,13.3,,2.0,,1.0,4.0,2.0,,1.0,,,,,,,,,,,,
11,109573,Martinelli,FLU,Meia,visitante,2.4,,3.0,,2.0,1.0,,,,,,,,,,,,,,,
11,109899,Batalla,JUV,Atacante,mandante,5.9,2.0,1.0,,,2.0,,,,,,,,,,,,,,,
11,110311,José Martínez,COR,Meia,mandante,5.7,,1.0,,,3.0,1.0,,,,1.0,,,,,,,,,,
11,110506,Abel Ferreira,PAL,Técnico,visitante,3.77,,,,,,,,,,,,,,,,,,,,
11,110510,Aguirre,INT,Lateral,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
11,110715,Andrés Hurtado,RBB,Lateral,visitante,8.0,,,,,2.0,,1.0,,,,,,,,,,,,,
11,110727,Rubens,CAM,Meia,visitante,5.8,,,,1.0,3.0,2.0,,,,,,,,,,,,,,
11,110818,Renato Paiva,BOT,Técnico,visitante,7.59,,,,,,,,,,,,,1.0,,,,,,,
11,110909,Guilherme Lopes,RBB,Lateral,visitante,13.5,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
11,111156,Rodrigo Santos,FOR,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
11,111166,Rômulo,CEA,Meia,mandante,1.2,1.0,,,,,,,,,,,,,,,,,,,
11,111309,Gustavo Martins,GRE,Zagueiro,visitante,11.2,2.0,,1.0,4.0,4.0,,1.0,,,,,,,,,,,,,
11,111407,Luis Mandaca,JUV,Meia,mandante,3.6,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
11,111578,António Oliveira,SPT,Técnico,visitante,1.48,,,,,,,,,,,,,,,,,,,,
11,111594,Micael,PAL,Zagueiro,visitante,3.9,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
11,111682,Adson,VAS,Meia,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
11,111683,Anthoni,INT,Goleiro,mandante,-0.7,,,,,,,,,,,1.0,2.0,,,,,,,,
11,111760,Fabinho,RBB,Meia,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
11,111829,Kayky,BAH,Atacante,mandante,0.2,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,
11,112709,Kaiki Bruno,CRU,Lateral,mandante,14.1,,1.0,1.0,3.0,7.0,,,1.0,,,,,,,,,,,,
11,112869,Aníbal Moreno,PAL,Meia,visitante,0.8,,,,,,1.0,,,,,,,,,,,,,,
11,113034,Freytes,FLU,Zagueiro,visitante,7.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
11,113078,Mancuso,FOR,Lateral,visitante,2.4,,,,2.0,2.0,,,,,,,,,,,,,,,
11,113103,Flaco López,PAL,Atacante,visitante,4.3,,1.0,,,2.0,1.0,,,,,,,,,,,,,,
11,113157,Nathan Mendes,RBB,Lateral,visitante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
11,113158,Marquinhos,CRU,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
11,113359,Pablo Maia,SAO,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
11,113397,Cristian Olivera,GRE,Atacante,visitante,13.0,1.0,2.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,
11,113687,Du Queiroz,SPT,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
11,114802,Vitor Roque,PAL,Atacante,visitante,0.9,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
11,115141,Lucas Freitas,VAS,Zagueiro,mandante,0.0,,,,,,,,,,,,,,,,,,,,
11,115248,Jhon Jhon,RBB,Meia,visitante,4.5,1.0,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,,
11,115404,Rwan Cruz,BOT,Atacante,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
